Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,63.000000,6.000000,0.000000,5.000000,1,0,2,0,1,0
0.000000,0.000000,63.000000,6.000000,0.000000,5.000000,1,0,2,0,1,0
0.001000,0.001000,63.000000,6.000001,0.001500,5.000000,1,0,2,0,1,0
0.002000,0.002000,62.999996,6.000003,0.003000,5.000000,1,0,2,0,1,0
0.003000,0.003000,62.999992,6.000006,0.004500,5.000000,1,0,2,0,1,0
0.004000,0.004000,62.999989,6.000010,0.006000,5.000000,1,0,2,0,1,0
0.005000,0.005000,62.999985,6.000015,0.007500,5.000000,1,0,2,0,1,0
0.006000,0.006000,62.999977,6.000022,0.009000,5.000000,1,0,2,0,1,0
0.007000,0.007000,62.999969,6.000027,0.010500,5.000000,1,0,2,0,1,0
0.008000,0.008000,62.999958,6.000033,0.012000,5.000000,1,0,2,0,1,0
0.009000,0.009000,62.999950,6.000043,0.013500,5.000000,1,0,2,0,1,0
0.010000,0.010000,62.999943,6.000056,0.015000,5.000000,1,0,2,0,1,0
0.011000,0.011000,62.999931,6.000070,0.016500,5.000000,1,0,2,0,1,0
0.012000,0.012000,62.999920,6.000083,0.018000,5.000000,1,0,2,0,1,0
0.013000,0.013000,62.999908,6.000099,0.019500,5.000000,1,0,2,0,1,0
0.014000,0.014000,62.999893,6.000113,0.021000,5.000000,1,0,2,0,1,0
0.015000,0.015000,62.999874,6.000125,0.022500,5.000000,1,0,2,0,1,0
0.016000,0.016000,62.999855,6.000142,0.024000,5.000000,1,0,2,0,1,0
0.017000,0.017000,62.999832,6.000155,0.025500,5.000000,1,0,2,0,1,0
0.018000,0.018000,62.999813,6.000173,0.027000,5.000000,1,0,2,0,1,0
0.019000,0.019000,62.999790,6.000187,0.028500,5.000000,1,0,2,0,1,0
0.020000,0.020000,62.999775,6.000213,0.030000,5.000000,1,0,2,0,1,0
0.021000,0.021000,62.999760,6.000240,0.031500,5.000000,1,0,2,0,1,0
0.022000,0.022000,62.999733,6.000260,0.033000,5.000000,1,0,2,0,1,0
0.023000,0.023000,62.999706,6.000281,0.034500,5.000000,1,0,2,0,1,0
0.024000,0.024000,62.999687,6.000311,0.036000,5.000000,1,0,2,0,1,0
0.025000,0.025000,62.999668,6.000342,0.037500,5.000000,1,0,2,0,1,0
0.026000,0.026000,62.999634,6.000362,0.039000,5.000000,1,0,2,0,1,0
0.027000,0.027000,62.999615,6.000397,0.040500,5.000000,1,0,2,0,1,0
0.028000,0.028000,62.999584,6.000426,0.042000,5.000000,1,0,2,0,1,0
0.029000,0.029000,62.999550,6.000451,0.043500,5.000000,1,0,2,0,1,0
0.030000,0.030000,62.999527,6.000490,0.045000,5.000000,1,0,2,0,1,0
0.031000,0.031000,62.999496,6.000523,0.046500,5.000000,1,0,2,0,1,0
0.032000,0.032000,62.999458,6.000553,0.048000,5.000000,1,0,2,0,1,0
0.033000,0.033000,62.999424,6.000589,0.049500,5.000000,1,0,2,0,1,0
0.034000,0.034000,62.999386,6.000625,0.051000,5.000000,1,0,2,0,1,0
0.035000,0.035000,62.999344,6.000659,0.052500,5.000000,1,0,2,0,1,0
0.036000,0.036000,62.999313,6.000704,0.054000,5.000000,1,0,2,0,1,0
0.037000,0.037000,62.999264,6.000731,0.055500,5.000000,1,0,2,0,1,0
0.038000,0.038000,62.999214,6.000762,0.057000,5.000000,1,0,2,0,1,0
0.039000,0.039000,62.999184,6.000813,0.058500,5.000000,1,0,2,0,1,0
0.040000,0.040000,62.999142,6.000856,0.060000,5.000000,1,0,2,0,1,0
0.041000,0.041000,62.999100,6.000902,0.061500,5.000000,1,0,2,0,1,0
0.042000,0.042000,62.999062,6.000951,0.063000,5.000000,1,0,2,0,1,0
0.043000,0.043000,62.999027,6.001006,0.064500,5.000000,1,0,2,0,1,0
0.044000,0.044000,62.998970,6.001041,0.066000,5.000000,1,0,2,0,1,0
0.045000,0.045000,62.998913,6.001076,0.067500,5.000000,1,0,2,0,1,0
0.046000,0.046000,62.998856,6.001116,0.069000,5.000000,1,0,2,0,1,0
0.047000,0.047000,62.998817,6.001175,0.070500,5.000000,1,0,2,0,1,0
0.048000,0.048000,62.998760,6.001217,0.072000,5.000000,1,0,2,0,1,0
0.049000,0.049000,62.998711,6.001271,0.073500,5.000000,1,0,2,0,1,0
0.050000,0.050000,62.998669,6.001333,0.075000,5.000000,1,0,2,0,1,0
0.051000,0.051000,62.998627,6.001396,0.076500,5.000000,1,0,2,0,1,0
0.052000,0.052000,62.998577,6.001458,0.078000,5.000000,1,0,2,0,1,0
0.053000,0.053000,62.998524,6.001518,0.079500,5.000000,1,0,2,0,1,0
0.054000,0.054000,62.998478,6.001584,0.081000,5.000000,1,0,2,0,1,0
0.055000,0.055000,62.998413,6.001636,0.082500,5.000000,1,0,2,0,1,0
0.056000,0.056000,62.998344,6.001686,0.084000,5.000000,1,0,2,0,1,0
0.057000,0.057000,62.998280,6.001742,0.085500,5.000000,1,0,2,0,1,0
0.058000,0.058000,62.998211,6.001793,0.087000,5.000000,1,0,2,0,1,0
0.059000,0.059000,62.998138,6.001842,0.088500,5.000000,1,0,2,0,1,0
0.060000,0.060000,62.998089,6.001919,0.090000,5.000000,1,0,2,0,1,0
0.061000,0.061000,62.998009,6.001966,0.091500,5.000000,1,0,2,0,1,0
0.062000,0.062000,62.997944,6.002032,0.093000,5.000000,1,0,2,0,1,0
0.063000,0.063000,62.997864,6.002083,0.094500,5.000000,1,0,2,0,1,0
0.064000,0.064000,62.997784,6.002137,0.096000,5.000000,1,0,2,0,1,0
0.065000,0.065000,62.997730,6.002219,0.097500,5.000000,1,0,2,0,1,0
0.066000,0.066000,62.997646,6.002271,0.099000,5.000000,1,0,2,0,1,0
0.067000,0.067000,62.997574,6.002340,0.100500,5.000000,1,0,2,0,1,0
0.068000,0.068000,62.997509,6.002418,0.102000,5.000000,1,0,2,0,1,0
0.069000,0.069000,62.997448,6.002503,0.103500,5.000000,1,0,2,0,1,0
