Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,75.000000,24.000000,0.000000,5.000000,1,0,2,0,0,0
0.000000,0.000000,75.000000,24.000000,0.000000,5.000000,1,0,2,0,0,0
0.001000,0.001000,75.000000,24.000000,0.001500,5.000000,1,0,2,0,0,0
0.002000,0.002000,75.000000,24.000000,0.003000,5.000000,1,0,2,0,0,0
0.003000,0.003000,75.000000,24.000000,0.004500,5.000000,1,0,2,0,0,0
0.004000,0.004000,74.999992,24.000000,0.006000,5.000000,1,0,2,0,0,0
0.005000,0.005000,74.999985,24.000000,0.007500,5.000000,1,0,2,0,0,0
0.006000,0.006000,74.999977,24.000000,0.009000,5.000000,1,0,2,0,0,0
0.007000,0.007000,74.999969,24.000000,0.010500,5.000000,1,0,2,0,0,0
0.008000,0.008000,74.999962,24.000000,0.012000,5.000000,1,0,2,0,0,0
0.009000,0.009000,74.999947,24.000000,0.013500,5.000000,1,0,2,0,0,0
0.010000,0.010000,74.999939,24.000000,0.015000,5.000000,1,0,2,0,0,0
0.011000,0.011000,74.999924,24.000000,0.016500,5.000000,1,0,2,0,0,0
0.012000,0.012000,74.999916,24.000000,0.018000,5.000000,1,0,2,0,0,0
0.013000,0.013000,74.999908,24.000000,0.019500,5.000000,1,0,2,0,0,0
0.014000,0.014000,74.999893,24.000000,0.021000,5.000000,1,0,2,0,0,0
0.015000,0.015000,74.999870,24.000000,0.022500,5.000000,1,0,2,0,0,0
0.016000,0.016000,74.999855,24.000000,0.024000,5.000000,1,0,2,0,0,0
0.017000,0.017000,74.999832,24.000000,0.025500,5.000000,1,0,2,0,0,0
0.018000,0.018000,74.999817,24.000000,0.027000,5.000000,1,0,2,0,0,0
0.019000,0.019000,74.999794,24.000000,0.028500,5.000000,1,0,2,0,0,0
0.020000,0.020000,74.999771,24.000000,0.030000,5.000000,1,0,2,0,0,0
0.021000,0.021000,74.999748,24.000000,0.031500,5.000000,1,0,2,0,0,0
0.022000,0.022000,74.999718,24.000000,0.033000,5.000000,1,0,2,0,0,0
0.023000,0.023000,74.999695,24.000000,0.034500,5.000000,1,0,2,0,0,0
0.024000,0.024000,74.999664,24.000000,0.036000,5.000000,1,0,2,0,0,0
0.025000,0.025000,74.999641,24.000000,0.037500,5.000000,1,0,2,0,0,0
0.026000,0.026000,74.999619,24.000000,0.039000,5.000000,1,0,2,0,0,0
0.027000,0.027000,74.999588,24.000000,0.040500,5.000000,1,0,2,0,0,0
0.028000,0.028000,74.999557,24.000000,0.042000,5.000000,1,0,2,0,0,0
0.029000,0.029000,74.999519,24.000000,0.043500,5.000000,1,0,2,0,0,0
0.030000,0.030000,74.999496,24.000000,0.045000,5.000000,1,0,2,0,0,0
0.031000,0.031000,74.999474,24.000000,0.046500,5.000000,1,0,2,0,0,0
0.032000,0.032000,74.999443,24.000000,0.048000,5.000000,1,0,2,0,0,0
0.033000,0.033000,74.999397,24.000000,0.049500,5.000000,1,0,2,0,0,0
0.034000,0.034000,74.999359,24.000000,0.051000,5.000000,1,0,2,0,0,0
0.035000,0.035000,74.999329,24.000000,0.052500,5.000000,1,0,2,0,0,0
0.036000,0.036000,74.999298,24.000000,0.054000,5.000000,1,0,2,0,0,0
0.037000,0.037000,74.999260,24.000000,0.055500,5.000000,1,0,2,0,0,0
0.038000,0.038000,74.999214,24.000000,0.057000,5.000000,1,0,2,0,0,0
0.039000,0.039000,74.999184,24.000000,0.058500,5.000000,1,0,2,0,0,0
0.040000,0.040000,74.999153,24.000000,0.060000,5.000000,1,0,2,0,0,0
0.041000,0.041000,74.999107,24.000000,0.061500,5.000000,1,0,2,0,0,0
0.042000,0.042000,74.999054,24.000000,0.063000,5.000000,1,0,2,0,0,0
0.043000,0.043000,74.999008,24.000000,0.064500,5.000000,1,0,2,0,0,0
0.044000,0.044000,74.998955,24.000000,0.066000,5.000000,1,0,2,0,0,0
0.045000,0.045000,74.998901,24.000000,0.067500,5.000000,1,0,2,0,0,0
0.046000,0.046000,74.998848,24.000000,0.069000,5.000000,1,0,2,0,0,0
0.047000,0.047000,74.998810,24.000000,0.070500,5.000000,1,0,2,0,0,0
0.048000,0.048000,74.998756,24.000000,0.072000,5.000000,1,0,2,0,0,0
0.049000,0.049000,74.998711,24.000000,0.073500,5.000000,1,0,2,0,0,0
0.050000,0.050000,74.998650,24.000000,0.075000,5.000000,1,0,2,0,0,0
0.051000,0.051000,74.998589,24.000000,0.076500,5.000000,1,0,2,0,0,0
0.052000,0.052000,74.998543,24.000000,0.078000,5.000000,1,0,2,0,0,0
0.053000,0.053000,74.998489,24.000000,0.079500,5.000000,1,0,2,0,0,0
0.054000,0.054000,74.998444,24.000000,0.081000,5.000000,1,0,2,0,0,0
0.055000,0.055000,74.998398,24.000000,0.082500,5.000000,1,0,2,0,0,0
0.056000,0.056000,74.998352,24.000000,0.084000,5.000000,1,0,2,0,0,0
0.057000,0.057000,74.998283,24.000000,0.085500,5.000000,1,0,2,0,0,0
0.058000,0.058000,74.998222,24.000000,0.087000,5.000000,1,0,2,0,0,0
0.059000,0.059000,74.998161,24.000000,0.088500,5.000000,1,0,2,0,0,0
0.060000,0.060000,74.998116,24.000000,0.090000,5.000000,1,0,2,0,0,0
0.061000,0.061000,74.998055,24.000000,0.091500,5.000000,1,0,2,0,0,0
0.062000,0.062000,74.997993,24.000000,0.093000,5.000000,1,0,2,0,0,0
0.063000,0.063000,74.997910,24.000000,0.094500,5.000000,1,0,2,0,0,0
0.064000,0.064000,74.997833,24.000000,0.096000,5.000000,1,0,2,0,0,0
0.065000,0.065000,74.997757,24.000000,0.097500,5.000000,1,0,2,0,0,0
0.066000,0.066000,74.997673,24.000000,0.099000,5.000000,1,0,2,0,0,0
0.067000,0.067000,74.997589,24.000000,0.100500,5.000000,1,0,2,0,0,0
0.068000,0.068000,74.997528,24.000000,0.102000,5.000000,1,0,2,0,0,0
0.069000,0.069000,74.997444,24.000000,0.103500,5.000000,1,0,2,0,0,0
0.070000,0.070000,74.997353,24.000000,0.105000,5.000000,1,0,2,0,0,0
0.071000,0.071000,74.997284,24.000000,0.106500,5.000000,1,0,2,0,0,0
0.072000,0.072000,74.997192,24.000000,0.108000,5.000000,1,0,2,0,0,0
0.073000,0.073000,74.997108,24.000000,0.109500,5.000000,1,0,2,0,0,0
0.074000,0.074000,74.997025,24.000000,0.111000,5.000000,1,0,2,0,0,0
0.075000,0.075000,74.996964,24.000000,0.112500,5.000000,1,0,2,0,0,0
0.076000,0.076000,74.996880,24.000000,0.114000,5.000000,1,0,2,0,0,0
0.077000,0.077000,74.996796,24.000000,0.115500,5.000000,1,0,2,0,0,0
0.078000,0.078000,74.996727,24.000000,0.117000,5.000000,1,0,2,0,0,0
0.079000,0.079000,74.996651,24.000000,0.118500,5.000000,1,0,2,0,0,0
0.080000,0.080000,74.996552,24.000000,0.120000,5.000000,1,0,2,0,0,0
0.081000,0.081000,74.996452,24.000000,0.121500,5.000000,1,0,2,0,0,0
0.082000,0.082000,74.996376,24.000000,0.123000,5.000000,1,0,2,0,0,0
0.083000,0.083000,74.996284,24.000000,0.124500,5.000000,1,0,2,0,0,0
0.084000,0.084000,74.996201,24.000000,0.126000,5.000000,1,0,2,0,0,0
0.085000,0.085000,74.996117,24.000000,0.127500,5.000000,1,0,2,0,0,0
0.086000,0.086000,74.996033,24.000000,0.129000,5.000000,1,0,2,0,0,0
0.087000,0.087000,74.995918,24.000000,0.130500,5.000000,1,0,2,0,0,0
0.088000,0.088000,74.995842,24.000000,0.132000,5.000000,1,0,2,0,0,0
0.089000,0.089000,74.995750,24.000000,0.133500,5.000000,1,0,2,0,0,0
0.090000,0.090000,74.995636,24.000000,0.135000,5.000000,1,0,2,0,0,0
0.091000,0.091000,74.995529,24.000000,0.136500,5.000000,1,0,2,0,0,0
0.092000,0.092000,74.995445,24.000000,0.138000,5.000000,1,0,2,0,0,0
0.093000,0.093000,74.995331,24.000000,0.139500,5.000000,1,0,2,0,0,0
0.094000,0.094000,74.995216,24.000000,0.141000,5.000000,1,0,2,0,0,0
0.095000,0.095000,74.995140,24.000000,0.142500,5.000000,1,0,2,0,0,0
0.096000,0.096000,74.995026,24.000000,0.144000,5.000000,1,0,2,0,0,0
0.097000,0.097000,74.994926,24.000000,0.145500,5.000000,1,0,2,0,0,0
0.098000,0.098000,74.994812,24.000000,0.147000,5.000000,1,0,2,0,0,0
0.099000,0.099000,74.994736,24.000000,0.148500,5.000000,1,0,2,0,0,0
0.100000,0.100000,74.994637,24.000000,0.150000,5.000000,1,0,2,0,0,0
0.101000,0.101000,74.994514,24.000000,0.151500,5.000000,1,0,2,0,0,0
0.102000,0.102000,74.994392,24.000000,0.153000,5.000000,1,0,2,0,0,0
0.103000,0.103000,74.994263,24.000000,0.154500,5.000000,1,0,2,0,0,0
0.104000,0.104000,74.994141,24.000000,0.156000,5.000000,1,0,2,0,0,0
0.105000,0.105000,74.994057,24.000000,0.157500,5.000000,1,0,2,0,0,0
0.106000,0.106000,74.993958,24.000000,0.159000,5.000000,1,0,2,0,0,0
0.107000,0.107000,74.993843,24.000000,0.160500,5.000000,1,0,2,0,0,0
0.108000,0.108000,74.993759,24.000000,0.162000,5.000000,1,0,2,0,0,0
0.109000,0.109000,74.993637,24.000000,0.163500,5.000000,1,0,2,0,0,0
0.110000,0.110000,74.993507,24.000000,0.165000,5.000000,1,0,2,0,0,0
0.111000,0.111000,74.993393,24.000000,0.166500,5.000000,1,0,2,0,0,0
