Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,58.000000,12.000000,0.000000,13.500000,1,0,2,0,1,0
0.001000,0.001000,58.000000,12.000001,0.001500,5.000000,1,0,2,0,1,0
0.002000,0.002000,57.999996,12.000003,0.003000,5.000000,1,0,2,0,1,0
0.003000,0.003000,57.999992,12.000005,0.004500,5.000000,1,0,2,0,1,0
0.004000,0.004000,57.999989,12.000008,0.006000,5.000000,1,0,2,0,1,0
0.005000,0.005000,57.999985,12.000012,0.007500,5.000000,1,0,2,0,1,0
0.006000,0.006000,57.999981,12.000019,0.009000,5.000000,1,0,2,0,1,0
0.007000,0.007000,57.999973,12.000027,0.010500,5.000000,1,0,2,0,1,0
0.008000,0.008000,57.999966,12.000034,0.012000,5.000000,1,0,2,0,1,0
0.009000,0.009000,57.999958,12.000046,0.013500,5.000000,1,0,2,0,1,0
0.010000,0.010000,57.999947,12.000054,0.015000,5.000000,1,0,2,0,1,0
0.011000,0.011000,57.999935,12.000068,0.016500,5.000000,1,0,2,0,1,0
0.012000,0.012000,57.999924,12.000081,0.018000,5.000000,1,0,2,0,1,0
0.013000,0.013000,57.999908,12.000093,0.019500,5.000000,1,0,2,0,1,0
0.014000,0.014000,57.999893,12.000109,0.021000,5.000000,1,0,2,0,1,0
0.015000,0.015000,57.999878,12.000127,0.022500,5.000000,1,0,2,0,1,0
0.016000,0.016000,57.999863,12.000144,0.024000,5.000000,1,0,2,0,1,0
0.017000,0.017000,57.999844,12.000163,0.025500,5.000000,1,0,2,0,1,0
0.018000,0.018000,57.999825,12.000180,0.027000,5.000000,1,0,2,0,1,0
0.019000,0.019000,57.999802,12.000199,0.028500,5.000000,1,0,2,0,1,0
0.020000,0.020000,57.999783,12.000221,0.030000,5.000000,1,0,2,0,1,0
0.021000,0.021000,57.999756,12.000237,0.031500,5.000000,1,0,2,0,1,0
0.022000,0.022000,57.999733,12.000261,0.033000,5.000000,1,0,2,0,1,0
0.023000,0.023000,57.999714,12.000290,0.034500,5.000000,1,0,2,0,1,0
0.024000,0.024000,57.999683,12.000311,0.036000,5.000000,1,0,2,0,1,0
0.025000,0.025000,57.999653,12.000333,0.037500,5.000000,1,0,2,0,1,0
0.026000,0.026000,57.999626,12.000362,0.039000,5.000000,1,0,2,0,1,0
0.027000,0.027000,57.999592,12.000384,0.040500,5.000000,1,0,2,0,1,0
0.028000,0.028000,57.999557,12.000408,0.042000,5.000000,1,0,2,0,1,0
0.029000,0.029000,57.999527,12.000438,0.043500,5.000000,1,0,2,0,1,0
0.030000,0.030000,57.999496,12.000470,0.045000,5.000000,1,0,2,0,1,0
0.031000,0.031000,57.999458,12.000498,0.046500,5.000000,1,0,2,0,1,0
0.032000,0.032000,57.999416,12.000522,0.048000,5.000000,1,0,2,0,1,0
0.033000,0.033000,57.999386,12.000560,0.049500,5.000000,1,0,2,0,1,0
0.034000,0.034000,57.999344,12.000589,0.051000,5.000000,1,0,2,0,1,0
0.035000,0.035000,57.999302,12.000621,0.052500,5.000000,1,0,2,0,1,0
0.036000,0.036000,57.999264,12.000658,0.054000,5.000000,1,0,2,0,1,0
0.037000,0.037000,57.999233,12.000704,0.055500,5.000000,1,0,2,0,1,0
0.038000,0.038000,57.999191,12.000740,0.057000,5.000000,1,0,2,0,1,0
0.039000,0.039000,57.999146,12.000777,0.058500,5.000000,1,0,2,0,1,0
0.040000,0.040000,57.999100,12.000816,0.060000,5.000000,1,0,2,0,1,0
0.041000,0.041000,57.999050,12.000854,0.061500,5.000000,1,0,2,0,1,0
0.042000,0.042000,57.998997,12.000889,0.063000,5.000000,1,0,2,0,1,0
