Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,60.000000,13.000000,0.000000,3.000000,1,0,4,0,0,0
0.000000,0.000000,60.000000,13.000000,0.000000,3.000000,1,0,4,0,0,0
0.001000,0.001000,60.000000,13.000001,0.001500,5.000000,1,0,4,0,0,0
0.002000,0.002000,59.999996,13.000003,0.003000,5.000000,1,0,4,0,0,0
0.003000,0.003000,59.999992,13.000006,0.004500,5.000000,1,0,4,0,0,0
0.004000,0.004000,59.999989,13.000010,0.006000,5.000000,1,0,4,0,0,0
0.005000,0.005000,59.999985,13.000016,0.007500,5.000000,1,0,4,0,0,0
0.006000,0.006000,59.999977,13.000022,0.009000,5.000000,1,0,4,0,0,0
0.007000,0.007000,59.999973,13.000031,0.010500,5.000000,1,0,4,0,0,0
0.008000,0.008000,59.999966,13.000039,0.012000,5.000000,1,0,4,0,0,0
0.009000,0.009000,59.999958,13.000050,0.013500,5.000000,1,0,4,0,0,0
0.010000,0.010000,59.999947,13.000058,0.015000,5.000000,1,0,4,0,0,0
0.011000,0.011000,59.999935,13.000071,0.016500,5.000000,1,0,4,0,0,0
0.012000,0.012000,59.999924,13.000084,0.018000,5.000000,1,0,4,0,0,0
0.013000,0.013000,59.999908,13.000097,0.019500,5.000000,1,0,4,0,0,0
0.014000,0.014000,59.999897,13.000114,0.021000,5.000000,1,0,4,0,0,0
0.015000,0.015000,59.999882,13.000131,0.022500,5.000000,1,0,4,0,0,0
0.016000,0.016000,59.999863,13.000145,0.024000,5.000000,1,0,4,0,0,0
0.017000,0.017000,59.999844,13.000160,0.025500,5.000000,1,0,4,0,0,0
0.018000,0.018000,59.999828,13.000183,0.027000,5.000000,1,0,4,0,0,0
0.019000,0.019000,59.999805,13.000201,0.028500,5.000000,1,0,4,0,0,0
0.020000,0.020000,59.999786,13.000225,0.030000,5.000000,1,0,4,0,0,0
0.021000,0.021000,59.999763,13.000245,0.031500,5.000000,1,0,4,0,0,0
0.022000,0.022000,59.999737,13.000265,0.033000,5.000000,1,0,4,0,0,0
0.023000,0.023000,59.999718,13.000293,0.034500,5.000000,1,0,4,0,0,0
0.024000,0.024000,59.999695,13.000322,0.036000,5.000000,1,0,4,0,0,0
0.025000,0.025000,59.999664,13.000341,0.037500,5.000000,1,0,4,0,0,0
0.026000,0.026000,59.999634,13.000365,0.039000,5.000000,1,0,4,0,0,0
0.027000,0.027000,59.999599,13.000389,0.040500,5.000000,1,0,4,0,0,0
0.028000,0.028000,59.999569,13.000418,0.042000,5.000000,1,0,4,0,0,0
0.029000,0.029000,59.999542,13.000451,0.043500,5.000000,1,0,4,0,0,0
0.030000,0.030000,59.999504,13.000478,0.045000,5.000000,1,0,4,0,0,0
0.031000,0.031000,59.999481,13.000518,0.046500,5.000000,1,0,4,0,0,0
0.032000,0.032000,59.999451,13.000556,0.048000,5.000000,1,0,4,0,0,0
0.033000,0.033000,59.999420,13.000594,0.049500,5.000000,1,0,4,0,0,0
0.034000,0.034000,59.999378,13.000625,0.051000,5.000000,1,0,4,0,0,0
0.035000,0.035000,59.999336,13.000656,0.052500,5.000000,1,0,4,0,0,0
0.036000,0.036000,59.999298,13.000694,0.054000,5.000000,1,0,4,0,0,0
0.037000,0.037000,59.999256,13.000732,0.055500,5.000000,1,0,4,0,0,0
0.038000,0.038000,59.999210,13.000768,0.057000,5.000000,1,0,4,0,0,0
0.039000,0.039000,59.999172,13.000812,0.058500,5.000000,1,0,4,0,0,0
