Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,57.000000,20.000000,0.000000,13.500000,1,0,2,0,0,0
0.000000,0.000000,57.000000,20.000000,0.000000,13.500000,1,0,2,0,0,0
0.001000,0.001000,57.000000,20.000000,0.001500,5.000000,1,0,2,0,0,0
0.002000,0.002000,56.999996,20.000000,0.003000,5.000000,1,0,2,0,0,0
0.003000,0.003000,56.999992,20.000000,0.004500,5.000000,1,0,2,0,0,0
0.004000,0.004000,56.999989,20.000000,0.006000,5.000000,1,0,2,0,0,0
0.005000,0.005000,56.999981,20.000000,0.007500,5.000000,1,0,2,0,0,0
0.006000,0.006000,56.999973,20.000000,0.009000,5.000000,1,0,2,0,0,0
0.007000,0.007000,56.999966,20.000000,0.010500,5.000000,1,0,2,0,0,0
0.008000,0.008000,56.999958,20.000000,0.012000,5.000000,1,0,2,0,0,0
0.009000,0.009000,56.999950,20.000000,0.013500,5.000000,1,0,2,0,0,0
0.010000,0.010000,56.999939,20.000000,0.015000,5.000000,1,0,2,0,0,0
0.011000,0.011000,56.999928,20.000000,0.016500,5.000000,1,0,2,0,0,0
0.012000,0.012000,56.999920,20.000000,0.018000,5.000000,1,0,2,0,0,0
0.013000,0.013000,56.999908,20.000000,0.019500,5.000000,1,0,2,0,0,0
0.014000,0.014000,56.999893,20.000000,0.021000,5.000000,1,0,2,0,0,0
0.015000,0.015000,56.999878,20.000000,0.022500,5.000000,1,0,2,0,0,0
0.016000,0.016000,56.999859,20.000000,0.024000,5.000000,1,0,2,0,0,0
0.017000,0.017000,56.999836,20.000000,0.025500,5.000000,1,0,2,0,0,0
0.018000,0.018000,56.999821,20.000000,0.027000,5.000000,1,0,2,0,0,0
0.019000,0.019000,56.999798,20.000000,0.028500,5.000000,1,0,2,0,0,0
0.020000,0.020000,56.999771,20.000000,0.030000,5.000000,1,0,2,0,0,0
0.021000,0.021000,56.999748,20.000000,0.031500,5.000000,1,0,2,0,0,0
0.022000,0.022000,56.999722,20.000000,0.033000,5.000000,1,0,2,0,0,0
0.023000,0.023000,56.999699,20.000000,0.034500,5.000000,1,0,2,0,0,0
0.024000,0.024000,56.999680,20.000000,0.036000,5.000000,1,0,2,0,0,0
0.025000,0.025000,56.999657,20.000000,0.037500,5.000000,1,0,2,0,0,0
0.026000,0.026000,56.999626,20.000000,0.039000,5.000000,1,0,2,0,0,0
0.027000,0.027000,56.999599,20.000000,0.040500,5.000000,1,0,2,0,0,0
0.028000,0.028000,56.999569,20.000000,0.042000,5.000000,1,0,2,0,0,0
0.029000,0.029000,56.999535,20.000000,0.043500,5.000000,1,0,2,0,0,0
0.030000,0.030000,56.999500,20.000000,0.045000,5.000000,1,0,2,0,0,0
0.031000,0.031000,56.999462,20.000000,0.046500,5.000000,1,0,2,0,0,0
0.032000,0.032000,56.999435,20.000000,0.048000,5.000000,1,0,2,0,0,0
0.033000,0.033000,56.999393,20.000000,0.049500,5.000000,1,0,2,0,0,0
0.034000,0.034000,56.999352,20.000000,0.051000,5.000000,1,0,2,0,0,0
0.035000,0.035000,56.999317,20.000000,0.052500,5.000000,1,0,2,0,0,0
0.036000,0.036000,56.999275,20.000000,0.054000,5.000000,1,0,2,0,0,0
0.037000,0.037000,56.999233,20.000000,0.055500,5.000000,1,0,2,0,0,0
0.038000,0.038000,56.999191,20.000000,0.057000,5.000000,1,0,2,0,0,0
0.039000,0.039000,56.999149,20.000000,0.058500,5.000000,1,0,2,0,0,0
0.040000,0.040000,56.999107,20.000000,0.060000,5.000000,1,0,2,0,0,0
0.041000,0.041000,56.999058,20.000000,0.061500,5.000000,1,0,2,0,0,0
0.042000,0.042000,56.999008,20.000000,0.063000,5.000000,1,0,2,0,0,0
0.043000,0.043000,56.998962,20.000000,0.064500,5.000000,1,0,2,0,0,0
0.044000,0.044000,56.998905,20.000000,0.066000,5.000000,1,0,2,0,0,0
0.045000,0.045000,56.998848,20.000000,0.067500,5.000000,1,0,2,0,0,0
0.046000,0.046000,56.998814,20.000000,0.069000,5.000000,1,0,2,0,0,0
0.047000,0.047000,56.998772,20.000000,0.070500,5.000000,1,0,2,0,0,0
0.048000,0.048000,56.998730,20.000000,0.072000,5.000000,1,0,2,0,0,0
0.049000,0.049000,56.998688,20.000000,0.073500,5.000000,1,0,2,0,0,0
0.050000,0.050000,56.998646,20.000000,0.075000,5.000000,1,0,2,0,0,0
0.051000,0.051000,56.998585,20.000000,0.076500,5.000000,1,0,2,0,0,0
0.052000,0.052000,56.998520,20.000000,0.078000,5.000000,1,0,2,0,0,0
