Time,TimeOfDay,x,y,velocity,speedLimit,lane,direction,route,subroute,CrashAttempt,Accident
0.000000,0.000000,76.000000,11.000000,0.000000,3.000000,1,0,4,0,0,0
0.000000,0.000000,76.000000,11.000000,0.000000,3.000000,1,0,4,0,0,0
0.001000,0.001000,76.000000,11.000001,0.001500,5.000000,1,0,4,0,0,0
0.002000,0.002000,76.000000,11.000003,0.003000,5.000000,1,0,4,0,0,0
0.003000,0.003000,76.000000,11.000007,0.004500,5.000000,1,0,4,0,0,0
0.004000,0.004000,76.000000,11.000011,0.006000,5.000000,1,0,4,0,0,0
0.005000,0.005000,75.999992,11.000017,0.007500,5.000000,1,0,4,0,0,0
0.006000,0.006000,75.999985,11.000024,0.009000,5.000000,1,0,4,0,0,0
0.007000,0.007000,75.999977,11.000032,0.010500,5.000000,1,0,4,0,0,0
0.008000,0.008000,75.999969,11.000043,0.012000,5.000000,1,0,4,0,0,0
0.009000,0.009000,75.999962,11.000051,0.013500,5.000000,1,0,4,0,0,0
0.010000,0.010000,75.999954,11.000063,0.015000,5.000000,1,0,4,0,0,0
0.011000,0.011000,75.999939,11.000072,0.016500,5.000000,1,0,4,0,0,0
0.012000,0.012000,75.999924,11.000086,0.018000,5.000000,1,0,4,0,0,0
0.013000,0.013000,75.999908,11.000098,0.019500,5.000000,1,0,4,0,0,0
0.014000,0.014000,75.999893,11.000113,0.021000,5.000000,1,0,4,0,0,0
0.015000,0.015000,75.999878,11.000130,0.022500,5.000000,1,0,4,0,0,0
0.016000,0.016000,75.999863,11.000148,0.024000,5.000000,1,0,4,0,0,0
0.017000,0.017000,75.999840,11.000163,0.025500,5.000000,1,0,4,0,0,0
0.018000,0.018000,75.999825,11.000185,0.027000,5.000000,1,0,4,0,0,0
0.019000,0.019000,75.999802,11.000206,0.028500,5.000000,1,0,4,0,0,0
0.020000,0.020000,75.999779,11.000227,0.030000,5.000000,1,0,4,0,0,0
0.021000,0.021000,75.999748,11.000243,0.031500,5.000000,1,0,4,0,0,0
0.022000,0.022000,75.999718,11.000261,0.033000,5.000000,1,0,4,0,0,0
0.023000,0.023000,75.999687,11.000282,0.034500,5.000000,1,0,4,0,0,0
0.024000,0.024000,75.999664,11.000310,0.036000,5.000000,1,0,4,0,0,0
0.025000,0.025000,75.999634,11.000330,0.037500,5.000000,1,0,4,0,0,0
0.026000,0.026000,75.999603,11.000355,0.039000,5.000000,1,0,4,0,0,0
0.027000,0.027000,75.999580,11.000387,0.040500,5.000000,1,0,4,0,0,0
0.028000,0.028000,75.999542,11.000411,0.042000,5.000000,1,0,4,0,0,0
0.029000,0.029000,75.999512,11.000443,0.043500,5.000000,1,0,4,0,0,0
0.030000,0.030000,75.999481,11.000478,0.045000,5.000000,1,0,4,0,0,0
0.031000,0.031000,75.999451,11.000515,0.046500,5.000000,1,0,4,0,0,0
0.032000,0.032000,75.999413,11.000546,0.048000,5.000000,1,0,4,0,0,0
0.033000,0.033000,75.999382,11.000585,0.049500,5.000000,1,0,4,0,0,0
0.034000,0.034000,75.999352,11.000627,0.051000,5.000000,1,0,4,0,0,0
0.035000,0.035000,75.999306,11.000657,0.052500,5.000000,1,0,4,0,0,0
0.036000,0.036000,75.999260,11.000688,0.054000,5.000000,1,0,4,0,0,0
0.037000,0.037000,75.999222,11.000731,0.055500,5.000000,1,0,4,0,0,0
0.038000,0.038000,75.999191,11.000776,0.057000,5.000000,1,0,4,0,0,0
0.039000,0.039000,75.999161,11.000824,0.058500,5.000000,1,0,4,0,0,0
0.040000,0.040000,75.999123,11.000873,0.060000,5.000000,1,0,4,0,0,0
0.041000,0.041000,75.999077,11.000913,0.061500,5.000000,1,0,4,0,0,0
0.042000,0.042000,75.999039,11.000963,0.063000,5.000000,1,0,4,0,0,0
0.043000,0.043000,75.999001,11.001016,0.064500,5.000000,1,0,4,0,0,0
0.044000,0.044000,75.998947,11.001050,0.066000,5.000000,1,0,4,0,0,0
0.045000,0.045000,75.998886,11.001084,0.067500,5.000000,1,0,4,0,0,0
0.046000,0.046000,75.998825,11.001119,0.069000,5.000000,1,0,4,0,0,0
0.047000,0.047000,75.998779,11.001173,0.070500,5.000000,1,0,4,0,0,0
0.048000,0.048000,75.998734,11.001229,0.072000,5.000000,1,0,4,0,0,0
0.049000,0.049000,75.998672,11.001268,0.073500,5.000000,1,0,4,0,0,0
0.050000,0.050000,75.998611,11.001313,0.075000,5.000000,1,0,4,0,0,0
0.051000,0.051000,75.998550,11.001364,0.076500,5.000000,1,0,4,0,0,0
0.052000,0.052000,75.998489,11.001410,0.078000,5.000000,1,0,4,0,0,0
0.053000,0.053000,75.998428,11.001465,0.079500,5.000000,1,0,4,0,0,0
0.054000,0.054000,75.998367,11.001521,0.081000,5.000000,1,0,4,0,0,0
0.055000,0.055000,75.998322,11.001591,0.082500,5.000000,1,0,4,0,0,0
0.056000,0.056000,75.998268,11.001655,0.084000,5.000000,1,0,4,0,0,0
